,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq,TotBsmtFin,TotBath,TotArea,HasFirePlace,HasWoodDeck ,enc_street,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
10,11,70.0,9.32375833901174,2,1.0,4,3,5,5,1965,1965,0.0,3,3,3.0,3.0,0.0,1.0,134.0,1040.0,5,1040,1040,1,3.0,5,8.0,0,4.0,1965.0,1.0,384.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2008,2,2,2.0,1.0,1.0,2.0,4.0,1.0,2,1.0,1.0,1.0,1.0,1,1,25,9.0,9,3.0,4.0,1152.0,912.0,4,1,648.0,384.0,2.0,1.0,2.0,2080.0,1040,0,0.0,0,25,125,2.23606797749979,4326400.0,8998912000.0,45.60701700396552,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,1327104.0,1528823808.0,33.94112549695428,906.0,2.0,2080.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5472117319455556
11,12,85.0,9.386392315756542,2,1.0,3,3,9,5,2005,2006,286.0,5,3,5.0,3.0,0.0,1.0,177.0,1175.0,5,1182,2324,1,5.0,11,8.0,2,4.0,2005.0,3.0,736.0,3.0,3.0,2,147,21,0,0,0,3.0,0,2006,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,45,9.0,15,5.0,8.0,2208.0,912.0,6,2,648.0,736.0,4.0,2.0,4.0,3499.0,2324,21,1.0,1,81,729,3.0,12243001.0,42838260499.0,59.15234568468101,5400976,12551868224,48.2078831727758,5400976,12551868224,48.2078831727758,9,27,1.7320508075688772,25,125,2.23606797749979,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,25.0,125.0,2.23606797749979,4875264.0,10764582912.0,46.98936049788292,998.0,4.0,3499.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6211335537754037
12,13,68.95370370370371,9.470317173335742,2,1.0,2,3,5,6,1962,1962,0.0,3,3,3.0,3.0,0.0,1.0,175.0,912.0,3,912,912,1,3.0,4,8.0,0,4.0,1962.0,1.0,352.0,3.0,3.0,2,140,0,0,176,0,3.0,0,2008,2,2,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3.0,4.0,1056.0,912.0,4,1,648.0,352.0,2.0,1.0,2.0,1824.0,912,176,0.0,0,25,125,2.23606797749979,3326976.0,6068404224.0,42.708313008125245,831744,758550528,30.199337741083,831744,758550528,30.199337741083,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,1115136.0,1177583616.0,32.49615361854384,737.0,2.0,1824.0,False,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.55548746716403
13,14,91.0,9.273596821611198,2,1.0,3,3,7,5,2006,2007,306.0,4,3,4.0,3.0,2.0,1.0,1494.0,1494.0,5,1494,1494,1,4.0,7,8.0,1,4.0,2006.0,3.0,840.0,3.0,3.0,2,160,33,0,0,0,3.0,0,2007,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,1.0,1.0,1.0,2.0,1,2,35,9.0,12,4.0,4.0,2520.0,912.0,6,2,648.0,840.0,2.0,2.0,2.0,2988.0,1494,33,1.0,1,49,343,2.6457513110645907,8928144.0,26677294272.0,54.662601474865795,2232036,3334661784,38.65229618017538,2232036,3334661784,38.65229618017538,9,27,1.7320508075688772,16,64,2.0,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,6350400.0,16003008000.0,50.19960159204453,0.0,2.0,2988.0,True,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.605704480777723
14,15,68.95370370370371,9.298442820197728,2,1.0,3,3,6,5,1960,1960,212.0,3,3,3.0,3.0,0.0,1.0,520.0,1253.0,3,1253,1253,1,3.0,5,8.0,1,2.0,1960.0,1.0,352.0,3.0,3.0,2,0,213,176,0,0,3.0,0,2008,2,2,2.0,1.0,1.0,1.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1,1,30,9.0,9,3.0,2.0,1056.0,912.0,4,1,648.0,352.0,1.0,1.0,2.5,2506.0,1253,389,1.0,0,36,216,2.449489742783178,6280036.0,15737770216.0,50.05996404313531,1570009,1967221277,35.397740040855716,1570009,1967221277,35.397740040855716,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,1115136.0,1177583616.0,32.49615361854384,733.0,2.5,2506.0,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.562176860235701
15,16,51.0,8.71948076085107,2,1.0,4,3,7,8,1929,2001,0.0,3,3,3.0,3.0,0.0,1.0,832.0,832.0,5,854,854,1,3.0,5,8.0,0,4.0,1991.0,2.0,576.0,3.0,3.0,2,48,112,0,0,0,3.0,0,2007,3,3,2.0,1.0,1.0,2.0,4.0,1.0,2,1.0,1.0,1.0,1.0,1,1,56,9.0,9,3.0,4.0,1728.0,912.0,9,1,648.0,576.0,2.0,1.0,1.0,1686.0,854,112,0.0,0,49,343,2.6457513110645907,2842596.0,4792616856.0,41.060930335295616,729316,622835864,29.223278392404914,729316,622835864,29.223278392404914,9,27,1.7320508075688772,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,1.0,1.0,1.0,9.0,27.0,1.7320508075688772,2985984.0,5159780352.0,41.569219381653056,0.0,1.0,1686.0,False,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5487077723404084
16,17,68.95370370370371,9.32741204356202,2,1.0,3,3,6,7,1970,1970,180.0,3,3,3.0,3.0,0.0,1.0,426.0,1004.0,5,1004,1004,1,3.0,5,8.0,1,3.0,1970.0,2.0,480.0,3.0,3.0,2,0,0,0,0,0,3.0,700,2010,2,3,2.0,1.0,1.0,1.0,4.0,1.0,2,2.0,1.0,1.0,1.0,1,1,42,9.0,9,3.0,3.0,1440.0,912.0,6,1,648.0,480.0,1.0,1.0,2.0,2008.0,1004,0,1.0,0,36,216,2.449489742783178,4032064.0,8096384512.0,44.81071300481616,1008016,1012048064,31.68595903550972,1008016,1012048064,31.68595903550972,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,2073600.0,2985984000.0,37.94733192202055,578.0,2.0,2008.0,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5581345195991068
17,18,72.0,9.286560397887591,2,1.0,4,3,4,5,1967,1967,0.0,3,3,4.0,3.0,0.0,1.0,0.0,0.0,3,1296,1296,2,3.0,6,8.0,0,4.0,1967.0,2.0,516.0,3.0,3.0,2,0,0,0,0,0,3.0,500,2006,2,2,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,1.0,1.0,2.0,1,1,20,9.0,9,6.0,4.0,1548.0,912.0,4,1,648.0,516.0,2.0,2.0,2.0,1296.0,1296,0,0.0,0,16,64,2.0,1679616.0,2176782336.0,36.0,1679616,2176782336,36.0,1679616,2176782336,36.0,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,2396304.0,3709478592.0,39.344631145812,0.0,2.0,1296.0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5183072586530355
18,19,66.0,9.524859098381523,2,1.0,4,3,5,5,2004,2004,0.0,3,3,3.0,3.0,0.0,1.0,468.0,1114.0,5,1114,1114,1,4.0,6,8.0,0,4.0,2004.0,2.0,576.0,3.0,3.0,2,0,102,0,0,0,3.0,0,2008,2,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,1.0,1,1,25,9.0,9,4.0,4.0,1728.0,912.0,4,1,648.0,576.0,2.0,2.0,2.5,2228.0,1114,102,0.0,0,25,125,2.23606797749979,4963984.0,11059756352.0,47.20169488482379,1240996,1382469544,33.37663853655727,1240996,1382469544,33.37663853655727,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,16.0,64.0,2.0,2985984.0,5159780352.0,41.569219381653056,646.0,2.5,2228.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.56315280389369
19,20,70.0,8.93075873555827,2,1.0,4,3,5,6,1958,1965,0.0,3,3,3.0,3.0,0.0,1.0,525.0,1029.0,3,1339,1339,1,3.0,6,7.0,0,4.0,1958.0,1.0,294.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2009,2,2,2.0,1.0,1.0,2.0,3.0,1.0,1,1.0,1.0,1.0,1.0,1,1,30,9.0,9,3.0,4.0,882.0,912.0,4,1,648.0,294.0,2.0,1.0,1.0,2368.0,1339,0,0.0,0,25,125,2.23606797749979,5607424.0,13278380032.0,48.662100242385755,1792921,2400721219,36.59234892706397,1792921,2400721219,36.59234892706397,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,1.0,1.0,1.0,9.0,27.0,1.7320508075688772,777924.0,686128968.0,29.698484809834994,504.0,1.0,2368.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5527394580430602
20,21,101.0,9.562123369834488,2,1.0,3,3,8,5,2005,2006,380.0,4,3,5.0,3.0,2.0,1.0,1158.0,1158.0,5,1158,2376,1,4.0,9,8.0,1,4.0,2005.0,3.0,853.0,3.0,3.0,2,240,154,0,0,0,3.0,0,2006,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,1.0,1.0,1.0,2.0,1,2,40,9.0,12,4.0,4.0,2559.0,912.0,6,2,648.0,853.0,2.0,2.0,3.5,3534.0,2376,154,1.0,1,64,512,2.8284271247461903,12489156.0,44136677304.0,59.447455790807396,5645376,13413413376,48.744230427815765,5645376,13413413376,48.744230427815765,9,27,1.7320508075688772,16,64,2.0,9.0,27.0,1.7320508075688772,12.25,42.875,1.8708286933869707,16.0,64.0,2.0,6548481.0,16757562879.0,50.586559479766954,0.0,3.5,3534.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6168486894954057
21,22,57.0,8.915969311373605,2,1.0,4,3,7,7,1930,1950,0.0,3,3,3.0,3.0,0.0,1.0,637.0,637.0,5,1108,1108,1,4.0,6,8.0,1,4.0,1930.0,1.0,280.0,3.0,3.0,0,0,0,205,0,0,3.0,0,2007,3,3,2.0,1.0,1.0,2.0,4.0,2.0,2,1.0,1.0,1.0,1.0,1,1,49,9.0,9,4.0,4.0,840.0,912.0,9,1,648.0,280.0,2.0,2.0,1.0,1745.0,1108,205,0.0,0,49,343,2.6457513110645907,3045025.0,5313568625.0,41.773197148410844,1227664,1360251712,33.28663395418648,1227664,1360251712,33.28663395418648,9,27,1.7320508075688772,9,27,1.7320508075688772,1.0,1.0,1.0,1.0,1.0,1.0,16.0,64.0,2.0,705600.0,592704000.0,28.982753492378876,0.0,1.0,1745.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5529631903449066
22,23,75.0,9.184304357425342,2,1.0,4,3,8,5,2002,2002,281.0,4,3,4.0,3.0,0.0,1.0,1777.0,1777.0,5,1795,1795,1,4.0,7,8.0,1,4.0,2002.0,2.0,534.0,3.0,3.0,2,171,159,0,0,0,3.0,0,2008,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,1.0,1.0,1.0,2.0,1,2,40,9.0,12,4.0,4.0,1602.0,912.0,6,2,648.0,534.0,2.0,2.0,2.0,3572.0,1795,159,1.0,0,64,512,2.8284271247461903,12759184.0,45575805248.0,59.76621118993574,3222025,5783534875,42.36744032862972,3222025,5783534875,42.36744032862972,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,2566404.0,4111379208.0,40.024992192379,0.0,2.0,3572.0,True,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5912046460526774
